origin_id,mode,facility_type,Tr,AF_k,P_i,dc_eng,Housing_type,t_pop,age_1,t_mmearn,Latitude,Longitude
PH_030,driving,Hospital,30,0.004137922965208417,6200,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,driving,Hospital,30,0.004773446293787833,3534,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,driving,Hospital,30,0.005072226468684481,10438,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,driving,Hospital,30,0.004670820843703336,7907,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,driving,Hospital,30,0.005319059513120899,11259,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,driving,Hospital,30,0.003257256814371422,9662,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,driving,Hospital,30,0.005790942127276638,9944,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,driving,Hospital,30,0.005517155793975349,8499,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,driving,Hospital,30,0.005458129789297939,13258,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,driving,Hospital,30,0.0054166576208981255,11426,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,driving,Hospital,30,0.005153060688467435,11295,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,driving,Hospital,30,0.005556736414214839,18247,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,driving,Hospital,30,0.005963695210658903,4942,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,driving,Hospital,30,0.005524800170844181,4411,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,driving,Hospital,30,0.004664104650008694,4684,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,driving,Hospital,30,0.004837555547499485,6208,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,driving,Hospital,30,0.004901835284169562,17407,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,driving,Hospital,30,0.004480454874244752,24618,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,driving,Hospital,30,0.003996399759888517,23341,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,driving,Hospital,30,0.005303266823816058,16843,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,driving,Hospital,30,0.005837977489229971,11985,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,driving,Hospital,30,0.004897720021922979,14753,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,driving,Hospital,30,0.0036045370838690273,22319,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,driving,Hospital,30,0.003961421701483247,35277,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,driving,Hospital,30,0.0007040812750526139,3063,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,driving,Hospital,30,0.00549804500312019,25561,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,driving,Hospital,30,0.004879724594118636,11404,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,driving,Hospital,30,0.004388909720533269,6991,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,driving,Hospital,30,0.0045614792860925206,17926,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,driving,Hospital,30,0.004453723904003075,18748,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,driving,Hospital,30,0.005474722534335012,4696,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,driving,Hospital,30,0.005074436884941111,18720,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,driving,Hospital,30,0.004001387850355297,13612,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,driving,Hospital,30,0.00484137420980064,14060,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,driving,Hospital,30,0.0032911350140072183,13467,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,driving,Hospital,30,0.004519145370545743,21845,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,driving,Hospital,30,0.004294330562343298,7079,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,driving,Hospital,30,0.005367063732005292,17833,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,driving,Hospital,30,0.0049886798801807054,5936,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,driving,Hospital,30,0.005427932439059741,15440,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,driving,Hospital,30,0.0054076839855808564,5280,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,driving,Hospital,30,0.004665932238634891,18670,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,driving,Hospital,30,0.005731506785255922,15831,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,driving,Hospital,30,0.005679849551317399,12176,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,driving,Hospital,30,0.0058802475524740855,16794,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,driving,Hospital,30,0.004620952473767658,3620,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,driving,Hospital,30,0.0048655112655594255,4280,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,driving,Hospital,30,0.004336802699286332,21799,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,driving,Hospital,30,0.003716334714649145,10026,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_001,driving,Hospital,30,0.00559678747613918,11335,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,driving,Hospital,30,0.005442098308982926,4039,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,driving,Hospital,30,0.006238738220633141,3500,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_004,driving,Hospital,30,0.005356821978946543,4929,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,driving,Hospital,30,0.006255785000695925,3557,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,driving,Hospital,30,0.005500598624011215,6615,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,driving,Hospital,30,0.005040591482755389,13786,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_008,driving,Hospital,30,0.0050131069961495914,7247,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,driving,Hospital,30,0.004326053808569205,4971,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,driving,Hospital,30,0.004703858840622515,6353,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_011,driving,Hospital,30,0.005516906289736846,3904,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,driving,Hospital,30,0.005727158467094855,4839,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,driving,Hospital,30,0.005706672853113627,3999,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,driving,Hospital,30,0.005929374223492616,5698,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,driving,Hospital,30,0.0044978379374867395,4432,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_016,driving,Hospital,30,0.005122703796391592,4909,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,driving,Hospital,30,0.0057837215044739395,3179,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
C_018,driving,Hospital,30,0.006082257490680979,8550,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,driving,Hospital,30,0.004794494084712886,4950,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,driving,Hospital,30,0.005959491500497821,8980,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,driving,Hospital,30,0.005761561612473617,14586,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_022,driving,Hospital,30,0.005528331977399511,3947,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,driving,Hospital,30,0.00621752854932605,6034,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,driving,Hospital,30,0.005378466999041837,10071,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,driving,Hospital,30,0.005296002157125263,11614,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,driving,Hospital,30,0.004106899228621641,4499,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
H_001,driving,Hospital,30,0.005029664863037379,41,Kowloon City,H,41,4,0,22.30756281,114.1878115
H_002,driving,Hospital,30,0.005215724026784591,20.7,Sham Shui Po,H,20.7,2,0,22.33060808,114.1579705
H_003,driving,Hospital,30,0.005625852604925261,112.7,Yau Tsim Mong,H,112.7,12,0,22.31692549,114.1698085
H_004,driving,Hospital,30,0.005900788683520908,121.9,Kowloon City,H,121.9,13,0,22.31796719,114.1892561
H_005,driving,Hospital,30,0.005630502363285378,138,Kowloon City,H,138,15,0,22.31642385,114.189419
H_006,driving,Hospital,30,0.005924941392040211,34.5,Sham Shui Po,H,34.5,4,0,22.33644998,114.1586515
H_007,driving,Hospital,30,0.005168620802345041,57.5,Sham Shui Po,H,57.5,6,0,22.33930341,114.1527223
H_008,driving,Hospital,30,0.004430830990011533,55.2,Yau Tsim Mong,H,55.2,6,0,22.32165704,114.1618062
H_009,driving,Hospital,30,0.005137248586239652,2.3,Sham Shui Po,H,2.3,0,0,22.32947172,114.1604011
H_010,driving,Hospital,30,0.0062112661337425145,2.3,Sham Shui Po,H,2.3,0,0,22.3354531,114.1628279
H_011,driving,Hospital,30,0.005574088448708615,2.3,Yau Tsim Mong,H,2.3,0,0,22.3118857,114.1707809
H_012,driving,Hospital,30,0.005086701238096291,2.3,Kwun Tong,H,2.3,0,0,22.31637283,114.225455
H_013,driving,Hospital,30,0.0056599523298314445,2.3,Yau Tsim Mong,H,2.3,0,0,22.31386768,114.169847
H_014,driving,Hospital,30,0.005304143042940046,32.2,Yau Tsim Mong,H,32.2,4,0,22.31658256,114.1690772
H_015,driving,Hospital,30,0.005881508592136673,202.4,Kowloon City,H,202.4,22,0,22.32961978,114.1898595
H_016,driving,Hospital,30,0.005650542198409746,4.6,Yau Tsim Mong,H,4.6,1,0,22.32005071,114.1691202
H_017,driving,Hospital,30,0.005867707684516135,163.3,Kwun Tong,H,163.3,18,0,22.3166774,114.2189944
H_018,driving,Hospital,30,0.006119913481945247,87.4,Kowloon City,H,87.4,10,0,22.32563563,114.187968
H_019,driving,Hospital,30,0.005887943438222704,168,Kowloon City,H,168,18,0,22.33032199,114.1903489
H_020,driving,Hospital,30,0.005527322476407684,106,Kowloon City,H,106,12,0,22.31072233,114.1858799
H_021,driving,Hospital,30,0.005495997375440283,162,Sham Shui Po,H,162,18,0,22.32712028,114.1608169
H_022,driving,Hospital,30,0.00582487909464492,1600,Kowloon City,H,1600,175,0,22.3281155,114.2030735
H_023,driving,Hospital,30,0.006115198369890541,1090,Kowloon City,H,1090,119,0,22.30289399,114.1856509
H_024,driving,Hospital,30,0.0060195446248354715,220,Kowloon City,H,220,24,0,22.3222308,114.1941351
H_025,driving,Hospital,30,0.005452528891619828,400,Sham Shui Po,H,400,44,0,22.33089431,114.1526112
H_026,driving,Hospital,30,0.0055048663827161805,509,Sham Shui Po,H,509,56,0,22.32802408,114.1573091
H_027,driving,Hospital,30,0.0056924999952058485,388,Sham Shui Po,H,388,42,0,22.33626104,114.1456682
H_028,driving,Hospital,30,0.005328079552531357,612,Wong Tai Sin,H,612,67,0,22.34275844,114.1944865
H_029,driving,Hospital,30,0.005341590517842978,1460,Kowloon City,H,1460,159,0,22.32998825,114.2020668
H_030,driving,Hospital,30,0.005794296825985556,774,Kwun Tong,H,774,85,0,22.3316851,114.2174011
PV_001,driving,Hospital,30,0.005100750823424162,10791,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,driving,Hospital,30,0.004070919944224918,4367,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,driving,Hospital,30,0.0038484803925644927,6515,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,driving,Hospital,30,0.00544675594201448,3265,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,driving,Hospital,30,0.004985816025387042,3873,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,driving,Hospital,30,0.004311040322445204,5035,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,driving,Hospital,30,0.0046256866797531925,5276,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,driving,Hospital,30,0.005063291136690281,4964,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,driving,Hospital,30,0.004743180997073411,4400,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,driving,Hospital,30,0.004191829851302505,3329,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,driving,Hospital,30,0.005447099467172648,6704,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,driving,Hospital,30,0.0037577171525890836,3249,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,driving,Hospital,30,0.005265967074427929,6236,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,driving,Hospital,30,0.004988265064228002,6634,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,driving,Hospital,30,0.0053849285006863,3928,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,driving,Hospital,30,0.0055344034308380955,11801,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,driving,Hospital,30,0.0049227120660642635,22319,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,driving,Hospital,30,0.004396167280892111,12664,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,driving,Hospital,30,0.004207217449412654,6009,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,driving,Hospital,30,0.0049067380206911666,8696,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,driving,Hospital,30,0.0048513480458371675,3140,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,driving,Hospital,30,0.005499095668982693,3189,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,driving,Hospital,30,0.005548964659118898,37299,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,driving,Hospital,30,0.004362537023510659,3421,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,driving,Hospital,30,0.005028550175389443,7887,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,driving,Hospital,30,0.004822476893130268,2781,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,driving,Hospital,30,0.005495653943774602,2777,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,driving,Hospital,30,0.0053863401034305244,5005,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,driving,Hospital,30,0.0052741276330430156,4651,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,driving,Hospital,30,0.005259845354803115,4090,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,driving,Hospital,30,0.0054230031644722345,4396,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,driving,Hospital,30,0.0034688242389944728,9645,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,driving,Hospital,30,0.004885019711386819,12357,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,driving,Hospital,30,0.006025286456442872,5678,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,driving,Hospital,30,0.004078063879973236,5802,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,driving,Hospital,30,0.005190213824078932,2567,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,driving,Hospital,30,0.005598189683855057,3476,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,driving,Hospital,30,0.005507592117663251,13142,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,driving,Hospital,30,0.005374734873456391,3264,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,driving,Hospital,30,0.005305601646836784,4472,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,driving,Hospital,30,0.004842207901434668,5604,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,driving,Hospital,30,0.004417577351495505,4002,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,driving,Hospital,30,0.005528009138752654,6647,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,driving,Hospital,30,0.005445247163598139,30038,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,driving,Hospital,30,0.004790979023398419,6746,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,driving,Hospital,60,0.005058937993858248,3913,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,driving,Hospital,60,0.0048782992117364825,3209,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,driving,Hospital,60,0.004945718170177459,3923,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,driving,Hospital,60,0.005053323423411394,10775,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,driving,Hospital,60,0.005078116387799037,5453,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,driving,Hospital,60,0.005011079593796243,17817,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,driving,Hospital,60,0.0050046497106132366,13588,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,driving,Hospital,60,0.00507929220091048,16756,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,driving,Hospital,60,0.005096048383983745,8485,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,driving,Hospital,60,0.005142237728494301,9682,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,driving,Hospital,60,0.005033360095315449,16989,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,driving,Hospital,60,0.005060435047731945,14147,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,driving,Hospital,60,0.004927273043730824,4587,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,driving,Hospital,60,0.004884139070796508,15655,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,driving,Hospital,60,0.005016798275985349,5572,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,driving,Hospital,60,0.005080768196054373,12066,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,driving,Hospital,60,0.004968510093781265,6467,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,driving,Hospital,60,0.004902354043968593,12329,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,driving,Hospital,60,0.00491026269389764,9540,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,driving,Hospital,60,0.004704030011292714,16071,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,driving,Hospital,60,0.0050538434391062,3415,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,driving,Hospital,60,0.004829245883041488,3444,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,driving,Hospital,60,0.004941647023750093,6744,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,driving,Hospital,60,0.005100693368879416,11876,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,driving,Hospital,60,0.005009747321527554,5866,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,driving,Hospital,60,0.0050357170344051275,8869,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,driving,Hospital,60,0.004600021623457686,6419,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,driving,Hospital,60,0.0047159338718316705,3185,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,driving,Hospital,60,0.00472415557307411,7165,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,driving,Hospital,60,0.004765811720430401,6200,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,driving,Hospital,60,0.00490436365081227,3534,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,driving,Hospital,60,0.004960797849289291,10438,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,driving,Hospital,60,0.00492057185457125,7907,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,driving,Hospital,60,0.0050178812791799275,11259,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,driving,Hospital,60,0.004640397375879921,9662,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,driving,Hospital,60,0.005133642590657187,9944,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,driving,Hospital,60,0.0050822313398399075,8499,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,driving,Hospital,60,0.005072271569315419,13258,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,driving,Hospital,60,0.0050643749615416015,11426,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,driving,Hospital,60,0.005015220810187196,11295,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,driving,Hospital,60,0.005088137472262713,18247,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,driving,Hospital,60,0.005164127105565599,4942,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,driving,Hospital,60,0.005083523556627549,4411,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,driving,Hospital,60,0.004872370214020356,4684,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,driving,Hospital,60,0.004934381776978455,6208,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,driving,Hospital,60,0.004948833048641553,17407,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,driving,Hospital,60,0.004888777071564389,24618,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,driving,Hospital,60,0.004788734612537326,23341,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,driving,Hospital,60,0.005028797941402855,16843,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,driving,Hospital,60,0.005146315868517114,11985,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,driving,Hospital,60,0.004963393841070259,14753,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,driving,Hospital,60,0.004708007158458929,22319,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,driving,Hospital,60,0.004780831969035052,35277,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,driving,Hospital,60,0.003837411712732688,3063,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,driving,Hospital,60,0.005055941971263548,25561,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,driving,Hospital,60,0.004963168032631275,11404,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,driving,Hospital,60,0.004867137104312094,6991,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,driving,Hospital,60,0.004900297380895626,17926,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,driving,Hospital,60,0.004841671183094164,18748,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,driving,Hospital,60,0.005053668969882452,4696,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,driving,Hospital,60,0.004996477058982074,18720,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,driving,Hospital,60,0.004788292178780347,13612,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,driving,Hospital,60,0.0049510546321994186,14060,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,driving,Hospital,60,0.004632560071807969,13467,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,driving,Hospital,60,0.004896440318238469,21845,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,driving,Hospital,60,0.004851362355458776,7079,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,driving,Hospital,60,0.005058674379984308,17833,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,driving,Hospital,60,0.004985723683340208,5936,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,driving,Hospital,60,0.005065445889889607,15440,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,driving,Hospital,60,0.005064395322480506,5280,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,driving,Hospital,60,0.004887755233833126,18670,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,driving,Hospital,60,0.005124540781754298,15831,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,driving,Hospital,60,0.005116685117615956,12176,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,driving,Hospital,60,0.005149175175712503,16794,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,driving,Hospital,60,0.004862878537079488,3620,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,driving,Hospital,60,0.00495340847477279,4280,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,driving,Hospital,60,0.004855775059296664,21799,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,driving,Hospital,60,0.00473384272599284,10026,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_001,driving,Hospital,60,0.005062448756539206,11335,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,driving,Hospital,60,0.005064740875087992,4039,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,driving,Hospital,60,0.005218253193578775,3500,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_004,driving,Hospital,60,0.005035722387695658,4929,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,driving,Hospital,60,0.005213984836818777,3557,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,driving,Hospital,60,0.005081097125159965,6615,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,driving,Hospital,60,0.004989244171283434,13786,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_008,driving,Hospital,60,0.004951317938226126,7247,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,driving,Hospital,60,0.004848712212355961,4971,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,driving,Hospital,60,0.004923717781874714,6353,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
